serie,i,j,rep,cola,llamadas,tiempo_acum_ns,ops_acum,ops_cascada_acum
C,18,18,0,binomial,36544,10720847,241733,0
C,18,18,0,binomial,36608,10740277,242206,0
C,18,18,0,binomial,36672,10761029,242660,0
C,18,18,0,binomial,36736,10780487,243130,0
C,18,18,0,binomial,36800,10800423,243646,0
C,18,18,0,binomial,36864,10818317,244086,0
C,18,18,0,binomial,36928,10836331,244479,0
C,18,18,0,binomial,36992,10852581,244882,0
C,18,18,0,binomial,37056,10869893,245280,0
C,18,18,0,binomial,37120,10887893,245690,0
C,18,18,0,binomial,37184,10907410,246139,0
C,18,18,0,binomial,37248,10925942,246544,0
C,18,18,0,binomial,37312,10942848,246949,0
C,18,18,0,binomial,37376,10961310,247357,0
C,18,18,0,binomial,37440,10981268,247836,0
C,18,18,0,binomial,37504,11000811,248266,0
C,18,18,0,binomial,37568,11019291,248726,0
C,18,18,0,binomial,37632,11036482,249136,0
C,18,18,0,binomial,37696,11055696,249557,0
C,18,18,0,binomial,37760,11075415,250006,0
C,18,18,0,binomial,37824,11094367,250455,0
C,18,18,0,binomial,37888,11114639,250897,0
C,18,18,0,binomial,37952,11134269,251327,0
C,18,18,0,binomial,38016,11153961,251813,0
C,18,18,0,binomial,38080,11172303,252229,0
C,18,18,0,binomial,38144,11191088,252639,0
C,18,18,0,binomial,38208,11209591,253105,0
C,18,18,0,binomial,38272,11227731,253547,0
C,18,18,0,binomial,38336,11245602,253980,0
C,18,18,0,binomial,38400,11264229,254374,0
C,18,18,0,binomial,38464,11282298,254837,0
C,18,18,0,binomial,38528,11300201,255239,0
C,18,18,0,binomial,38592,11320980,255670,0
C,18,18,0,binomial,38656,11339520,256122,0
C,18,18,0,binomial,38720,11358882,256595,0
C,18,18,0,binomial,38784,11379077,257065,0
C,18,18,0,binomial,38848,11397611,257507,0
C,18,18,0,binomial,38912,11417118,257987,0
C,18,18,0,binomial,38976,11434120,258378,0
C,18,18,0,binomial,39040,11452078,258802,0
C,18,18,0,binomial,39104,11472412,259221,0
C,18,18,0,binomial,39168,11490899,259654,0
C,18,18,0,binomial,39232,11511395,260091,0
C,18,18,0,binomial,39296,11530854,260522,0
C,18,18,0,binomial,39360,11549944,260949,0
C,18,18,0,binomial,39424,11568531,261363,0
C,18,18,0,binomial,39488,11586620,261778,0
C,18,18,0,binomial,39552,11602322,262172,0
C,18,18,0,binomial,39616,11620964,262610,0
C,18,18,0,binomial,39680,11639392,263050,0
C,18,18,0,binomial,39744,11659475,263517,0
C,18,18,0,binomial,39808,11679559,263950,0
C,18,18,0,binomial,39872,11699737,264386,0
C,18,18,0,binomial,39936,11718355,264821,0
C,18,18,0,binomial,40000,11738167,265272,0
C,18,18,0,binomial,40064,11758589,265752,0
C,18,18,0,binomial,40128,11778293,266224,0
C,18,18,0,binomial,40192,11795913,266690,0
C,18,18,0,binomial,40256,11816157,267168,0
C,18,18,0,binomial,40320,11836871,267660,0
C,18,18,0,binomial,40384,11856386,268130,0
C,18,18,0,binomial,40448,11876246,268576,0
C,18,18,0,binomial,40512,11896028,269027,0
C,18,18,0,binomial,40576,11916617,269490,0
C,18,18,0,binomial,40640,11936775,269957,0
C,18,18,0,binomial,40704,11955820,270364,0
C,18,18,0,binomial,40768,11975416,270819,0
C,18,18,0,binomial,40832,11996075,271276,0
C,18,18,0,binomial,40896,12016628,271785,0
C,18,18,0,binomial,40960,12035373,272238,0
C,18,18,0,binomial,41024,12054923,272706,0
C,18,18,0,binomial,41088,12074659,273209,0
C,18,18,0,binomial,41152,12093242,273628,0
C,18,18,0,binomial,41216,12112272,274062,0
C,18,18,0,binomial,41280,12131123,274545,0
C,18,18,0,binomial,41344,12150506,275021,0
C,18,18,0,binomial,41408,12168491,275427,0
C,18,18,0,binomial,41472,12187514,275862,0
C,18,18,0,binomial,41536,12208892,276337,0
C,18,18,0,binomial,41600,12228080,276805,0
C,18,18,0,binomial,41664,12245288,277217,0
C,18,18,0,binomial,41728,12266019,277650,0
C,18,18,0,binomial,41792,12286546,278100,0
C,18,18,0,binomial,41856,12307726,278582,0
C,18,18,0,binomial,41920,12326886,279032,0
C,18,18,0,binomial,41984,12345246,279465,0
C,18,18,0,binomial,42048,12366645,279934,0
C,18,18,0,binomial,42112,12386321,280411,0
C,18,18,0,binomial,42176,12405198,280897,0
C,18,18,0,binomial,42240,12425704,281367,0
C,18,18,0,binomial,42304,12447054,281825,0
C,18,18,0,binomial,42368,12467948,282296,0
C,18,18,0,binomial,42432,12490591,282778,0
C,18,18,0,binomial,42496,12510968,283278,0
C,18,18,0,binomial,42560,12530479,283720,0
C,18,18,0,binomial,42624,12549728,284153,0
C,18,18,0,binomial,42688,12568793,284612,0
C,18,18,0,binomial,42752,12589113,285084,0
C,18,18,0,binomial,42816,12610425,285574,0
C,18,18,0,binomial,42880,12630638,286038,0
C,18,18,0,binomial,42944,12651146,286490,0
C,18,18,0,binomial,43008,12670038,286942,0
C,18,18,0,binomial,43072,12690472,287398,0
C,18,18,0,binomial,43136,12707522,287837,0
C,18,18,0,binomial,43200,12724902,288263,0
C,18,18,0,binomial,43264,12745315,288717,0
C,18,18,0,binomial,43328,12765333,289196,0
C,18,18,0,binomial,43392,12784812,289670,0
C,18,18,0,binomial,43456,12802596,290095,0
C,18,18,0,binomial,43520,12820349,290555,0
C,18,18,0,binomial,43584,12839939,290998,0
C,18,18,0,binomial,43648,12859707,291445,0
C,18,18,0,binomial,43712,12880016,291922,0
C,18,18,0,binomial,43776,12898854,292381,0
C,18,18,0,binomial,43840,12919321,292841,0
C,18,18,0,binomial,43904,12938036,293314,0
C,18,18,0,binomial,43968,12957503,293777,0
C,18,18,0,binomial,44032,12976132,294212,0
C,18,18,0,binomial,44096,12993396,294644,0
C,18,18,0,binomial,44160,13013755,295119,0
C,18,18,0,binomial,44224,13035528,295575,0
C,18,18,0,binomial,44288,13056319,296080,0
C,18,18,0,binomial,44352,13075864,296549,0
C,18,18,0,binomial,44416,13096075,297052,0
C,18,18,0,binomial,44480,13115985,297494,0
C,18,18,0,binomial,44544,13135030,297969,0
C,18,18,0,binomial,44608,13157152,298512,0
C,18,18,0,binomial,44672,13176271,298926,0
C,18,18,0,binomial,44736,13197875,299430,0
C,18,18,0,binomial,44800,13219367,299917,0
C,18,18,0,binomial,44864,13237027,300392,0
C,18,18,0,binomial,44928,13256883,300868,0
C,18,18,0,binomial,44992,13274810,301326,0
C,18,18,0,binomial,45056,13295336,301818,0
C,18,18,0,binomial,45120,13316162,302266,0
C,18,18,0,binomial,45184,13335309,302682,0
C,18,18,0,binomial,45248,13351541,303045,0
C,18,18,0,binomial,45312,13368638,303430,0
C,18,18,0,binomial,45376,13387469,303827,0
C,18,18,0,binomial,45440,13405146,304216,0
C,18,18,0,binomial,45504,13424917,304668,0
C,18,18,0,binomial,45568,13443662,305049,0
C,18,18,0,binomial,45632,13458709,305386,0
C,18,18,0,binomial,45696,13473104,305704,0
C,18,18,0,binomial,45760,13490276,306091,0
C,18,18,0,binomial,45824,13509237,306472,0
C,18,18,0,binomial,45888,13524798,306829,0
C,18,18,0,binomial,45952,13542672,307205,0
C,18,18,0,binomial,46016,13559255,307549,0
C,18,18,0,binomial,46080,13576203,307924,0
C,18,18,0,binomial,46144,13591975,308239,0
C,18,18,0,binomial,46208,13608343,308584,0
C,18,18,0,binomial,46272,13626968,308979,0
C,18,18,0,binomial,46336,13648146,309365,0
C,18,18,0,binomial,46400,13664884,309705,0
C,18,18,0,binomial,46464,13682351,310090,0
C,18,18,0,binomial,46528,13699327,310459,0
C,18,18,0,binomial,46592,13717288,310858,0
C,18,18,0,binomial,46656,13736313,311266,0
C,18,18,0,binomial,46720,13753976,311650,0
C,18,18,0,binomial,46784,13771386,312069,0
C,18,18,0,binomial,46848,13789544,312460,0
C,18,18,0,binomial,46912,13807818,312863,0
C,18,18,0,binomial,46976,13826546,313255,0
C,18,18,0,binomial,47040,13843680,313672,0
C,18,18,0,binomial,47104,13869440,314099,0
C,18,18,0,binomial,47168,13889639,314519,0
C,18,18,0,binomial,47232,13909921,314985,0
C,18,18,0,binomial,47296,13931131,315416,0
C,18,18,0,binomial,47360,13950230,315825,0
C,18,18,0,binomial,47424,13969175,316238,0
C,18,18,0,binomial,47488,13987785,316654,0
C,18,18,0,binomial,47552,14006584,317062,0
C,18,18,0,binomial,47616,14023377,317469,0
C,18,18,0,binomial,47680,14040319,317858,0
C,18,18,0,binomial,47744,14059103,318270,0
C,18,18,0,binomial,47808,14077968,318709,0
C,18,18,0,binomial,47872,14096354,319128,0
C,18,18,0,binomial,47936,14115997,319559,0
C,18,18,0,binomial,48000,14136369,320006,0
C,18,18,0,binomial,48064,14153914,320399,0
C,18,18,0,binomial,48128,14173990,320819,0
C,18,18,0,binomial,48192,14194234,321276,0
C,18,18,0,binomial,48256,14211369,321680,0
C,18,18,0,binomial,48320,14230823,322103,0
C,18,18,0,binomial,48384,14247013,322475,0
C,18,18,0,binomial,48448,14263425,322894,0
C,18,18,0,binomial,48512,14280000,323258,0
C,18,18,0,binomial,48576,14297539,323653,0
C,18,18,0,binomial,48640,14317122,324081,0
C,18,18,0,binomial,48704,14336069,324508,0
C,18,18,0,binomial,48768,14357041,324960,0
C,18,18,0,binomial,48832,14375961,325383,0
C,18,18,0,binomial,48896,14395594,325820,0
C,18,18,0,binomial,48960,14412550,326177,0
C,18,18,0,binomial,49024,14430902,326578,0
C,18,18,0,binomial,49088,14449085,326996,0
C,18,18,0,binomial,49152,14468644,327459,0
C,18,18,0,binomial,49216,14486174,327857,0
C,18,18,0,binomial,49280,14502865,328237,0
C,18,18,0,binomial,49344,14524056,328685,0
C,18,18,0,binomial,49408,14546228,329128,0
C,18,18,0,binomial,49472,14566180,329563,0
C,18,18,0,binomial,49536,14586130,329952,0
C,18,18,0,binomial,49600,14604159,330365,0
C,18,18,0,binomial,49664,14624391,330833,0
C,18,18,0,binomial,49728,14643736,331295,0
C,18,18,0,binomial,49792,14664077,331743,0
C,18,18,0,binomial,49856,14683423,332166,0
C,18,18,0,binomial,49920,14699762,332548,0
C,18,18,0,binomial,49984,14719387,332971,0
C,18,18,0,binomial,50048,14739435,333397,0
C,18,18,0,binomial,50112,14760621,333868,0
C,18,18,0,binomial,50176,14781405,334339,0
C,18,18,0,binomial,50240,14801420,334772,0
C,18,18,0,binomial,50304,14819807,335210,0
C,18,18,0,binomial,50368,14838906,335646,0
C,18,18,0,binomial,50432,14860268,336101,0
C,18,18,0,binomial,50496,14877380,336537,0
C,18,18,0,binomial,50560,14895089,336938,0
C,18,18,0,binomial,50624,14912221,337343,0
C,18,18,0,binomial,50688,14931406,337763,0
C,18,18,0,binomial,50752,14948201,338176,0
C,18,18,0,binomial,50816,14964614,338577,0
C,18,18,0,binomial,50880,14980126,338926,0
C,18,18,0,binomial,50944,14997182,339309,0
C,18,18,0,binomial,51008,15018278,339714,0
C,18,18,0,binomial,51072,15035561,340092,0
C,18,18,0,binomial,51136,15053755,340485,0
C,18,18,0,binomial,51200,15072123,340896,0
C,18,18,0,binomial,51264,15089151,341323,0
C,18,18,0,binomial,51328,15108269,341724,0
C,18,18,0,binomial,51392,15126564,342179,0
C,18,18,0,binomial,51456,15144403,342578,0
C,18,18,0,binomial,51520,15161935,342983,0
C,18,18,0,binomial,51584,15182247,343465,0
C,18,18,0,binomial,51648,15201539,343919,0
C,18,18,0,binomial,51712,15220932,344371,0
C,18,18,0,binomial,51776,15238869,344747,0
C,18,18,0,binomial,51840,15256156,345127,0
C,18,18,0,binomial,51904,15276382,345551,0
C,18,18,0,binomial,51968,15294955,345958,0
C,18,18,0,binomial,52032,15314529,346396,0
C,18,18,0,binomial,52096,15336107,346850,0
C,18,18,0,binomial,52160,15355724,347278,0
C,18,18,0,binomial,52224,15374141,347687,0
C,18,18,0,binomial,52288,15394112,348134,0
C,18,18,0,binomial,52352,15414935,348610,0
C,18,18,0,binomial,52416,15433521,349015,0
C,18,18,0,binomial,52480,15455441,349458,0
C,18,18,0,binomial,52544,15476413,349947,0
C,18,18,0,binomial,52608,15497184,350391,0
C,18,18,0,binomial,52672,15516677,350839,0
C,18,18,0,binomial,52736,15536232,351327,0
C,18,18,0,binomial,52800,15557065,351823,0
C,18,18,0,binomial,52864,15575590,352242,0
C,18,18,0,binomial,52928,15596852,352677,0
C,18,18,0,binomial,52992,15617173,353142,0
C,18,18,0,binomial,53056,15636625,353592,0
C,18,18,0,binomial,53120,15656313,354051,0
C,18,18,0,binomial,53184,15675525,354509,0
C,18,18,0,binomial,53248,15694750,354966,0
C,18,18,0,binomial,53312,15711798,355392,0
C,18,18,0,binomial,53376,15731004,355808,0
C,18,18,0,binomial,53440,15750960,356215,0
C,18,18,0,binomial,53504,15768491,356635,0
C,18,18,0,binomial,53568,15788036,357104,0
C,18,18,0,binomial,53632,15804760,357512,0
C,18,18,0,binomial,53696,15824809,357919,0
C,18,18,0,binomial,53760,15844274,358324,0
C,18,18,0,binomial,53824,15864435,358752,0
C,18,18,0,binomial,53888,15884665,359185,0
C,18,18,0,binomial,53952,15902479,359571,0
C,18,18,0,binomial,54016,15918994,359939,0
C,18,18,0,binomial,54080,15936857,360349,0
C,18,18,0,binomial,54144,15955554,360778,0
C,18,18,0,binomial,54208,15974416,361214,0
C,18,18,0,binomial,54272,15995061,361673,0
C,18,18,0,binomial,54336,16016409,362133,0
C,18,18,0,binomial,54400,16035593,362546,0
C,18,18,0,binomial,54464,16055605,362971,0
C,18,18,0,binomial,54528,16076139,363437,0
C,18,18,0,binomial,54592,16095114,363873,0
C,18,18,0,binomial,54656,16113813,364322,0
C,18,18,0,binomial,54720,16132696,364743,0
C,18,18,0,binomial,54784,16149244,365141,0
C,18,18,0,binomial,54848,16168204,365578,0
C,18,18,0,binomial,54912,16189592,366074,0
C,18,18,0,binomial,54976,16209472,366502,0
C,18,18,0,binomial,55040,16228168,366951,0
C,18,18,0,binomial,55104,16245263,367333,0
C,18,18,0,binomial,55168,16264086,367742,0
C,18,18,0,binomial,55232,16284073,368181,0
C,18,18,0,binomial,55296,16303833,368615,0
C,18,18,0,binomial,55360,16321962,369066,0
C,18,18,0,binomial,55424,16341758,369496,0
C,18,18,0,binomial,55488,16361428,369942,0
C,18,18,0,binomial,55552,16386806,370377,0
C,18,18,0,binomial,55616,16406344,370828,0
C,18,18,0,binomial,55680,16424388,371255,0
C,18,18,0,binomial,55744,16444054,371710,0
C,18,18,0,binomial,55808,16463253,372177,0
C,18,18,0,binomial,55872,16483600,372637,0
C,18,18,0,binomial,55936,16503443,373095,0
C,18,18,0,binomial,56000,16524284,373573,0
C,18,18,0,binomial,56064,16543381,374002,0
C,18,18,0,binomial,56128,16563967,374483,0
C,18,18,0,binomial,56192,16584308,374986,0
C,18,18,0,binomial,56256,16604225,375447,0
C,18,18,0,binomial,56320,16624867,375920,0
C,18,18,0,binomial,56384,16643410,376386,0
C,18,18,0,binomial,56448,16659311,376752,0
C,18,18,0,binomial,56512,16678335,377157,0
C,18,18,0,binomial,56576,16699274,377575,0
C,18,18,0,binomial,56640,16717577,377953,0
C,18,18,0,binomial,56704,16735941,378392,0
C,18,18,0,binomial,56768,16755902,378825,0
C,18,18,0,binomial,56832,16774850,379235,0
C,18,18,0,binomial,56896,16792143,379618,0
C,18,18,0,binomial,56960,16810277,380019,0
C,18,18,0,binomial,57024,16831163,380414,0
C,18,18,0,binomial,57088,16851867,380832,0
C,18,18,0,binomial,57152,16867634,381203,0
C,18,18,0,binomial,57216,16886694,381617,0
C,18,18,0,binomial,57280,16904924,382011,0
C,18,18,0,binomial,57344,16923299,382431,0
C,18,18,0,binomial,57408,16943776,382875,0
C,18,18,0,binomial,57472,16963666,383290,0
C,18,18,0,binomial,57536,16983534,383773,0
C,18,18,0,binomial,57600,17001021,384191,0
C,18,18,0,binomial,57664,17019241,384627,0
C,18,18,0,binomial,57728,17039321,385079,0
C,18,18,0,binomial,57792,17059143,385515,0
C,18,18,0,binomial,57856,17077171,385924,0
C,18,18,0,binomial,57920,17097125,386374,0
C,18,18,0,binomial,57984,17118563,386876,0
C,18,18,0,binomial,58048,17136123,387300,0
C,18,18,0,binomial,58112,17155199,387758,0
C,18,18,0,binomial,58176,17173809,388183,0
C,18,18,0,binomial,58240,17195416,388668,0
C,18,18,0,binomial,58304,17217237,389134,0
C,18,18,0,binomial,58368,17236212,389574,0
C,18,18,0,binomial,58432,17260418,390022,0
C,18,18,0,binomial,58496,17280220,390458,0
C,18,18,0,binomial,58560,17298064,390877,0
C,18,18,0,binomial,58624,17318212,391363,0
C,18,18,0,binomial,58688,17337088,391798,0
C,18,18,0,binomial,58752,17358599,392278,0
C,18,18,0,binomial,58816,17377445,392713,0
C,18,18,0,binomial,58880,17396135,393139,0
C,18,18,0,binomial,58944,17417115,393629,0
C,18,18,0,binomial,59008,17436182,394115,0
C,18,18,0,binomial,59072,17456613,394597,0
C,18,18,0,binomial,59136,17473663,395053,0
C,18,18,0,binomial,59200,17494327,395525,0
C,18,18,0,binomial,59264,17515256,395954,0
C,18,18,0,binomial,59328,17535119,396412,0
C,18,18,0,binomial,59392,17553216,396832,0
C,18,18,0,binomial,59456,17571512,397256,0
C,18,18,0,binomial,59520,17588966,397698,0
C,18,18,0,binomial,59584,17607498,398152,0
C,18,18,0,binomial,59648,17625561,398565,0
C,18,18,0,binomial,59712,17647584,399030,0
C,18,18,0,binomial,59776,17668023,399477,0
C,18,18,0,binomial,59840,17688188,399932,0
C,18,18,0,binomial,59904,17706306,400382,0
C,18,18,0,binomial,59968,17726694,400848,0
C,18,18,0,binomial,60032,17746357,401292,0
C,18,18,0,binomial,60096,17767181,401774,0
C,18,18,0,binomial,60160,17785840,402231,0
C,18,18,0,binomial,60224,17805317,402681,0
C,18,18,0,binomial,60288,17824124,403104,0
C,18,18,0,binomial,60352,17846538,403582,0
C,18,18,0,binomial,60416,17867754,404093,0
C,18,18,0,binomial,60480,17893965,404598,0
C,18,18,0,binomial,60544,17912244,405069,0
C,18,18,0,binomial,60608,17930782,405498,0
C,18,18,0,binomial,60672,17950166,405932,0
C,18,18,0,binomial,60736,17970642,406360,0
C,18,18,0,binomial,60800,17991504,406833,0
C,18,18,0,binomial,60864,18013281,407279,0
C,18,18,0,binomial,60928,18032116,407750,0
C,18,18,0,binomial,60992,18051405,408203,0
C,18,18,0,binomial,61056,18068835,408604,0
C,18,18,0,binomial,61120,18088264,409001,0
C,18,18,0,binomial,61184,18108597,409422,0
C,18,18,0,binomial,61248,18126010,409833,0
C,18,18,0,binomial,61312,18146507,410280,0
C,18,18,0,binomial,61376,18166498,410702,0
C,18,18,0,binomial,61440,18188388,411177,0
C,18,18,0,binomial,61504,18208043,411657,0
C,18,18,0,binomial,61568,18228709,412129,0
C,18,18,0,binomial,61632,18249754,412607,0
C,18,18,0,binomial,61696,18271605,413101,0
C,18,18,0,binomial,61760,18292868,413609,0
C,18,18,0,binomial,61824,18313223,414058,0
C,18,18,0,binomial,61888,18332627,414530,0
C,18,18,0,binomial,61952,18353770,415006,0
C,18,18,0,binomial,62016,18372653,415405,0
C,18,18,0,binomial,62080,18392010,415849,0
C,18,18,0,binomial,62144,18410793,416260,0
C,18,18,0,binomial,62208,18430495,416700,0
C,18,18,0,binomial,62272,18450287,417139,0
C,18,18,0,binomial,62336,18472172,417613,0
C,18,18,0,binomial,62400,18493615,418108,0
C,18,18,0,binomial,62464,18513348,418557,0
C,18,18,0,binomial,62528,18534443,419089,0
C,18,18,0,binomial,62592,18554084,419588,0
C,18,18,0,binomial,62656,18573238,420044,0
C,18,18,0,binomial,62720,18593732,420504,0
C,18,18,0,binomial,62784,18615503,420977,0
C,18,18,0,binomial,62848,18636716,421469,0
C,18,18,0,binomial,62912,18656460,421931,0
C,18,18,0,binomial,62976,18676102,422399,0
C,18,18,0,binomial,63040,18698024,422885,0
C,18,18,0,binomial,63104,18719320,423360,0
C,18,18,0,binomial,63168,18737211,423809,0
C,18,18,0,binomial,63232,18761731,424304,0
C,18,18,0,binomial,63296,18782130,424817,0
C,18,18,0,binomial,63360,18802546,425302,0
C,18,18,0,binomial,63424,18824367,425764,0
C,18,18,0,binomial,63488,18844578,426184,0
C,18,18,0,binomial,63552,18865135,426647,0
C,18,18,0,binomial,63616,18885081,427137,0
C,18,18,0,binomial,63680,18907753,427645,0
C,18,18,0,binomial,63744,18928339,428113,0
C,18,18,0,binomial,63808,18948042,428588,0
C,18,18,0,binomial,63872,18967296,429037,0
C,18,18,0,binomial,63936,18987682,429541,0
C,18,18,0,binomial,64000,19005813,429974,0
C,18,18,0,binomial,64064,19025386,430445,0
C,18,18,0,binomial,64128,19046076,430941,0
C,18,18,0,binomial,64192,19066993,431427,0
C,18,18,0,binomial,64256,19087725,431914,0
C,18,18,0,binomial,64320,19107988,432389,0
C,18,18,0,binomial,64384,19129393,432877,0
C,18,18,0,binomial,64448,19149742,433352,0
C,18,18,0,binomial,64512,19170729,433834,0
C,18,18,0,binomial,64576,19188964,434258,0
C,18,18,0,binomial,64640,19207341,434683,0
C,18,18,0,binomial,64704,19226461,435149,0
C,18,18,0,binomial,64768,19246352,435619,0
C,18,18,0,binomial,64832,19266753,436083,0
C,18,18,0,binomial,64896,19287858,436554,0
C,18,18,0,binomial,64960,19310003,437035,0
C,18,18,0,binomial,65024,19330313,437524,0
C,18,18,0,binomial,65088,19349743,437965,0
C,18,18,0,binomial,65152,19371030,438466,0
C,18,18,0,binomial,65216,19398006,438958,0
C,18,18,0,binomial,65280,19418842,439435,0
C,18,18,0,binomial,65344,19437669,439896,0
C,18,18,0,binomial,65408,19458609,440370,0
C,18,18,0,binomial,65472,19480103,440879,0
C,18,18,0,binomial,65536,19499424,441294,0
C,18,18,0,binomial,65600,19515494,441661,0
C,18,18,0,binomial,65664,19533039,442042,0
C,18,18,0,binomial,65728,19550675,442381,0
C,18,18,0,binomial,65792,19566897,442744,0
C,18,18,0,binomial,65856,19583948,443063,0
C,18,18,0,binomial,65920,19599640,443394,0
C,18,18,0,binomial,65984,19618144,443778,0
C,18,18,0,binomial,66048,19636293,444167,0
C,18,18,0,binomial,66112,19654288,444543,0
C,18,18,0,binomial,66176,19670957,444913,0
C,18,18,0,binomial,66240,19689676,445279,0
C,18,18,0,binomial,66304,19708345,445646,0
C,18,18,0,binomial,66368,19727415,446048,0
C,18,18,0,binomial,66432,19744507,446404,0
C,18,18,0,binomial,66496,19762578,446768,0
C,18,18,0,binomial,66560,19779641,447116,0
C,18,18,0,binomial,66624,19796174,447420,0
C,18,18,0,binomial,66688,19813796,447770,0
C,18,18,0,binomial,66752,19831550,448150,0
C,18,18,0,binomial,66816,19847782,448542,0
C,18,18,0,binomial,66880,19865054,448879,0
C,18,18,0,binomial,66944,19885134,449298,0
C,18,18,0,binomial,67008,19903719,449705,0
C,18,18,0,binomial,67072,19920852,450076,0
C,18,18,0,binomial,67136,19938873,450424,0
C,18,18,0,binomial,67200,19956640,450807,0
C,18,18,0,binomial,67264,19973098,451165,0
C,18,18,0,binomial,67328,19990421,451518,0
C,18,18,0,binomial,67392,20009499,451897,0
C,18,18,0,binomial,67456,20027406,452282,0
C,18,18,0,binomial,67520,20047396,452705,0
C,18,18,0,binomial,67584,20065679,453097,0
C,18,18,0,binomial,67648,20085043,453492,0
C,18,18,0,binomial,67712,20101884,453883,0
C,18,18,0,binomial,67776,20119085,454279,0
C,18,18,0,binomial,67840,20138367,454695,0
C,18,18,0,binomial,67904,20154516,455059,0
C,18,18,0,binomial,67968,20177790,455416,0
C,18,18,0,binomial,68032,20195739,455803,0
C,18,18,0,binomial,68096,20213951,456194,0
C,18,18,0,binomial,68160,20230635,456603,0
C,18,18,0,binomial,68224,20249238,456997,0
C,18,18,0,binomial,68288,20267452,457360,0
C,18,18,0,binomial,68352,20288517,457796,0
C,18,18,0,binomial,68416,20306418,458184,0
